s#	sname	sex	bdate	height	dorm
05097492	陶翰	男	2000-05-24 14:00:37	1.53	东17舍924
02069448	甄轮	男	2002-09-30 12:39:17	1.98	北22舍738
06078082	严启	男	2002-08-23 09:10:14	1.52	东10舍602
08021864	傅忠才	男	2000-10-02 02:00:54	1.41	南23舍127
06084896	戴维	男	2000-08-18 23:47:39	1.87	东20舍537
08047880	邢志	男	2000-02-22 04:27:00	1.86	东19舍208
05016153	殷信思	男	2000-04-22 13:03:26	1.42	西20舍309
02014593	单青	女	2004-04-14 17:41:17	1.91	北7舍712
09009984	范丽	女	2001-04-27 21:51:59	1.81	北7舍439
06083582	平中刚	男	2001-03-24 18:50:42	1.65	东24舍502
02050774	邹被珠	女	2002-01-09 17:33:38	1.75	西14舍201
06098825	康莉	女	2000-10-14 23:48:10	1.89	西7舍509
06063939	靳无维	男	2000-10-01 16:28:38	1.41	北7舍635
08042499	骆林	男	2000-09-03 05:18:28	1.6	南6舍219
06090229	林彩	女	2002-07-09 19:18:25	1.51	南10舍533
02059110	邹无林	男	2001-03-25 19:20:35	1.83	东25舍334
09002992	葛宁	男	2002-07-10 04:20:33	1.52	东4舍332
04082387	姬君	女	2003-03-21 17:20:53	1.88	东20舍302
04031357	程上环	女	2004-10-11 07:39:06	1.43	西13舍937
08010762	公良心	男	2004-08-12 11:19:52	1.47	北24舍721
02076489	盖时	男	2001-12-27 10:10:06	1.83	东10舍821
04019467	娄上卿	女	2000-05-29 00:28:41	1.53	北1舍506
02016933	粱义妍	女	2001-02-13 17:34:49	1.97	西6舍429
06006160	曹无颖	女	2002-03-29 04:51:44	1.49	东14舍737
07021058	云颖	女	2004-03-04 12:29:23	1.85	东12舍516
07064028	公西中达	男	2004-10-21 01:05:17	1.88	南10舍222
05018070	何卡叶	女	2001-06-01 15:33:13	1.79	南6舍411
06002946	凤彪	男	2003-06-11 13:16:25	1.85	北23舍705
07025831	汪善	男	2004-06-26 08:31:32	1.57	北9舍228
05057048	徐中学	男	2003-05-06 08:53:06	1.92	南1舍825
09082991	任无山	男	2003-07-11 23:15:13	1.48	北16舍513
06012561	诸葛忠璧	女	2001-07-03 15:58:49	1.45	东22舍327
08051497	台公贝雅	女	2000-02-20 13:50:48	1.61	西8舍329
04086850	东秋	女	2003-12-22 21:15:21	1.94	西11舍332
09036052	柳礼星	男	2000-09-14 05:04:08	1.41	西11舍307
07084766	幸庆	男	2000-06-09 16:15:10	1.62	西19舍508
08014146	曹凯竹	女	2000-02-07 19:20:30	1.6	南10舍438
08077510	谢思	男	2000-01-30 12:33:42	1.44	南4舍915
05064849	周九启	男	2001-08-27 18:17:57	1.59	西17舍808
04009950	余民	男	2003-06-24 12:44:06	1.99	西5舍631
08067208	都无希	女	2001-02-21 02:06:28	1.48	南9舍412
08072945	危馥	女	2000-12-03 10:52:13	1.61	东17舍518
04067072	劳无莉	女	2001-07-14 16:25:06	1.65	北1舍224
08093584	姜笑姣	女	2000-09-21 05:28:03	1.91	西3舍613
07034087	子颛都奇	男	2001-03-22 07:57:47	1.65	南14舍324
04069066	公羊无家	男	2001-04-05 03:37:37	1.94	东22舍733
08062926	阳夏都武	男	2004-11-06 00:32:47	1.75	北2舍532
04089610	韩歌爽	女	2002-08-21 15:07:33	1.4	东16舍333
09090635	贝加之	男	2000-08-01 13:30:48	1.61	北22舍413
02092905	仇钰可	女	2003-02-28 23:29:27	1.64	东7舍324
05075014	乐贝欢	女	2001-06-16 15:50:01	1.43	南9舍236
02076337	延羊庆	男	2002-10-15 18:40:38	1.79	东1舍314
04021954	强信姬	女	2000-05-17 16:15:13	1.98	东24舍617
08076817	卞都露	女	2003-07-08 21:46:30	1.67	西11舍334
05038076	黎友妹	女	2000-03-04 12:33:19	1.42	南4舍416
06087236	满贝顺	男	2000-09-09 20:44:31	1.55	北6舍709
07002302	邱钰寒	女	2002-03-20 09:53:36	1.58	东20舍233
02022338	居菊	女	2000-10-21 20:41:47	1.75	北18舍803
02059025	明雪	女	2004-06-08 04:25:42	1.48	南20舍924
04022497	蔡电筠	女	2000-08-14 01:13:24	1.45	南6舍504
04096410	甄梅	女	2002-03-13 04:22:08	1.56	西18舍804
08038308	邱健	男	2003-02-26 08:38:23	1.61	南4舍509
06064411	袁歌羽	女	2004-07-12 03:26:00	1.52	南5舍418
08043377	张豪	男	2000-11-11 02:54:29	1.48	西1舍515
04054374	戚萍	女	2001-02-15 01:06:32	1.53	西9舍812
06019035	于太歌凝	女	2004-02-13 18:17:19	1.43	东2舍735
09097806	殷上善	男	2000-05-14 10:54:47	1.46	西24舍922
05009204	松慧	女	2002-12-06 09:51:39	1.47	东14舍626
02091406	容民	男	2001-05-28 20:54:21	1.62	西11舍932
06014065	景智珍	女	2001-06-05 15:26:03	1.77	西17舍734
09070943	蒋信馥	女	2002-07-16 09:18:54	1.83	西3舍103
09047671	伊娣	女	2004-10-12 20:50:11	1.77	南23舍113
06023003	葛梅	女	2002-03-14 21:31:05	1.62	北3舍527
07094814	缪娣	女	2002-07-23 20:21:12	1.78	南11舍114
04047335	单于歌茜	女	2003-05-29 11:12:52	1.6	西2舍813
08058521	柳富	男	2000-06-24 18:24:54	1.76	西20舍205
08027213	汤炎	男	2002-03-26 20:23:09	1.51	南24舍906
04030403	干达	男	2001-10-09 07:15:17	1.61	南24舍833
08082867	安超	男	2003-03-15 09:25:51	1.66	西5舍512
09014018	吴卡诚	男	2001-08-21 21:32:17	1.96	南10舍229
08030722	卫广	男	2000-01-06 11:20:15	1.5	西10舍327
05087471	董国	男	2000-01-22 00:30:58	1.77	南17舍904
02009638	郭信	男	2001-01-30 11:44:05	1.82	西9舍139
09035989	凤菲	女	2001-11-03 16:29:30	1.55	东10舍519
04041310	洪诚	男	2003-11-23 09:50:59	1.64	北21舍121
02052875	高亨	男	2000-05-29 07:55:30	1.86	北18舍111
06003232	农新	男	2002-04-24 10:24:43	1.53	西15舍537
06072541	许承	男	2002-08-02 21:23:42	1.99	东9舍503
07090699	衡香	女	2001-07-14 10:57:58	1.58	西3舍916
08077449	桂歌蓓	女	2003-01-13 20:57:38	1.92	东1舍328
05014796	益信中	男	2000-12-12 20:02:09	1.91	西2舍536
07039186	谷卡薇	女	2004-08-27 13:12:53	1.69	东19舍215
02041457	石泽	男	2004-10-12 06:33:29	1.58	南24舍319
08087599	熊笑育	女	2003-02-25 15:54:41	1.86	北9舍806
08018139	徒司仪	女	2001-05-22 16:09:16	1.65	北18舍236
04023284	乐正融	女	2001-04-15 21:04:15	1.8	南6舍433
07042615	冀易胜	男	2002-02-24 01:07:10	1.91	北6舍616
05067250	公玉龙	男	2002-08-29 16:24:27	1.86	西6舍216
05025727	乐正炎	男	2003-11-03 23:48:34	1.57	北9舍638
04088842	汤厚	男	2001-10-24 12:52:26	1.6	北4舍639
05083356	国学	男	2002-05-24 20:08:13	1.91	南7舍318
09078916	贾智诚	男	2002-12-13 13:14:54	1.85	西2舍115
05008543	曾子	男	2002-04-12 00:24:01	1.74	南7舍421
05098075	包好寒	女	2000-04-17 21:27:06	1.61	南6舍131
08048708	崔忠诚	男	2004-12-20 13:38:52	1.85	北25舍327
06026178	裴韵	女	2004-12-14 16:38:46	1.81	南11舍634
09096910	萧智云	女	2001-12-30 23:23:44	1.78	东4舍706
05069419	阮仁鹏	男	2001-04-21 14:26:16	1.47	东11舍811
02074341	程器风	男	2000-06-28 16:54:44	1.79	北22舍715
06071069	左菊	女	2003-05-04 17:51:21	1.91	南8舍213
09023244	焦芳	女	2001-04-12 14:09:11	1.88	西11舍413
08021831	戈环	女	2000-01-13 04:52:08	1.62	东1舍326
07086857	田珊	女	2004-05-22 23:19:36	1.54	北1舍133
07020158	詹春	女	2000-10-06 08:46:23	1.63	南19舍218
08072562	郁玉洁	女	2001-07-20 20:44:53	1.57	西14舍409
06083174	董婷	女	2000-07-12 06:44:43	1.53	东22舍902
02083035	纪馥	女	2001-08-21 04:49:05	1.63	东1舍633
06005405	常上璐	女	2002-05-24 01:08:34	1.48	南6舍924
04052895	茹被洁	女	2003-04-01 07:40:19	1.71	北9舍112
09055091	孔建	男	2002-03-21 16:29:34	1.49	东12舍739
04091245	林孝羽	女	2001-10-11 23:56:55	1.74	东24舍307
04064132	韶毅	男	2000-08-09 08:58:46	1.52	南18舍225
09047047	宁菁	女	2004-03-24 01:24:42	1.46	北9舍326
07002413	楚金欣	女	2003-01-16 12:20:09	1.49	东5舍604
02044677	孟卡生	男	2001-11-21 22:35:35	1.56	东15舍633
04030882	梁段娜	女	2004-05-22 22:18:21	1.63	西25舍201
04080408	文莲	女	2001-07-07 01:27:03	1.6	东16舍719
05029229	束瑞	女	2004-07-05 06:05:51	1.84	东1舍225
08016177	屈仪	女	2000-06-09 01:05:50	1.64	西23舍638
05031545	邓无磊	男	2000-07-29 23:23:45	1.67	北3舍706
05080498	游惠	女	2000-01-18 01:55:31	1.53	南4舍734
07043216	田静	女	2000-02-03 22:12:33	1.76	西14舍132
09052874	胡孝之	男	2000-01-17 21:30:22	1.89	南24舍809
04001908	陆聪	女	2003-12-14 16:17:21	1.8	南7舍509
02065550	费凯士	男	2003-07-30 09:56:37	1.54	西4舍332
04029970	宋平	男	2001-12-26 05:22:31	1.96	南22舍306
04066306	夏凯磊	男	2002-09-16 04:45:23	1.91	北9舍121
09005302	傅凯冠	男	2000-11-30 12:42:01	1.6	南14舍614
09039597	南门佳	女	2004-03-29 18:51:53	1.88	西24舍829
08008597	余仁琼	女	2004-12-03 23:25:50	1.81	西11舍716
05055725	上官楠	男	2003-08-14 07:40:46	1.8	南3舍419
08002708	谷宰琳	女	2002-10-30 05:47:02	1.42	南13舍114
06094772	鲁器树	男	2000-02-24 15:37:57	1.49	北7舍619
07087846	雷融	女	2002-11-15 07:53:14	1.68	南24舍236
06012707	曹香	女	2001-12-28 14:07:58	1.78	西14舍426
09058677	郑礼树	男	2004-05-21 16:10:57	1.4	北11舍406
08098611	金玉宏	男	2004-03-28 21:54:45	1.54	南23舍223
05093701	岑影	女	2001-11-05 09:01:25	1.9	南1舍738
04078752	井颖	女	2000-04-15 01:24:54	1.98	北15舍226
07067163	邢鸣	男	2004-03-25 17:46:05	1.81	北4舍724
04063071	闻霭	女	2003-05-11 09:24:02	1.69	南10舍512
05017112	谷梁学	男	2003-08-06 11:22:28	1.6	南12舍339
05050473	欧阳娥	女	2002-01-14 18:47:47	1.61	北25舍606
07044910	宗智行	男	2001-05-21 05:04:51	1.91	东5舍122
04024259	施忠弘	男	2002-12-09 11:33:54	1.42	南22舍328
04040078	吉冠	男	2000-02-21 07:47:30	1.56	南8舍509
06086660	汪刚	男	2001-02-04 16:30:47	1.74	南14舍439
04075350	茅琛	男	2004-11-29 08:23:44	1.69	西11舍227
04044699	巴卡辉	男	2002-09-17 06:36:49	1.67	西6舍205
04054728	沈贝蕊	女	2001-11-02 00:57:08	1.59	西10舍726
04096547	郎金可	女	2004-11-24 08:41:19	1.97	东5舍437
04010096	臧被家	男	2004-01-27 11:03:09	1.66	南8舍336
05023794	安卡澜	女	2004-11-19 11:10:27	1.89	西8舍831
08037476	徒司妹	女	2004-11-01 04:30:41	1.7	南11舍513
07082388	左丘孝琳	女	2004-11-11 12:01:00	1.88	西10舍706
06025263	孔霞	女	2003-04-17 06:22:30	1.48	北11舍911
06015207	东颖	女	2002-12-21 01:22:58	1.59	东15舍513
07024130	弘玉	女	2003-04-05 22:10:20	1.57	北2舍801
09015663	卜星	男	2002-02-10 03:24:46	1.57	南10舍413
08048100	谷利	男	2000-01-21 12:44:17	1.45	西13舍902
09055247	禹宁	女	2002-01-16 13:26:53	1.41	西1舍913
05008991	束伯	男	2004-12-01 20:07:38	1.58	南24舍837
05003961	强贝亚	女	2004-09-11 09:48:41	1.71	西21舍604
06025571	童欢	女	2002-03-03 04:27:05	1.48	西16舍931
04035585	幸器巧	女	2004-12-09 09:48:43	1.82	西25舍401
05095613	奚腾	男	2000-08-09 03:42:58	1.52	东20舍228
02013337	闻之	男	2001-06-18 00:28:35	1.78	东10舍509
04042621	庞加义	男	2001-09-08 04:15:55	1.68	北1舍738
06071942	康英	女	2003-12-02 19:21:46	1.51	西1舍933
02080682	焦被全	男	2003-06-24 21:36:43	1.64	南4舍211
02089806	南门慧	女	2000-09-06 17:10:41	1.7	西23舍901
09096436	麻政	男	2004-04-03 16:42:31	1.48	西17舍339
06009791	颛孙凯江	男	2002-09-18 19:29:00	1.7	南21舍437
07038247	伍易晨	男	2001-07-01 21:34:42	1.73	西11舍731
02002120	金忠英	女	2003-09-08 07:35:04	1.89	南2舍534
06028774	尉迟上利	男	2001-04-26 06:45:02	1.56	东13舍219
02000491	杜器朗	男	2003-02-10 04:26:48	1.54	东15舍508
04053905	冉茗	女	2004-07-29 04:05:17	1.82	东16舍834
07049380	邵世	男	2000-01-18 17:41:16	1.42	西9舍319
07096100	应电纨	女	2004-01-11 03:55:50	1.62	北16舍204
06063534	缪真	女	2002-06-05 12:29:30	1.9	北6舍715
02093338	步礼强	男	2003-09-09 11:30:28	1.74	南12舍403
08009427	卞礼姣	女	2001-08-26 08:22:48	1.93	西6舍225
07049458	东门玉茗	女	2002-04-30 17:28:05	1.9	南14舍128
07005397	孙端九山	男	2004-04-19 21:58:46	1.72	西19舍603
07006542	门呼智露	女	2004-07-01 07:08:40	1.68	南18舍302
08057245	童贝雁	女	2001-07-29 12:50:55	1.47	东19舍414
06086350	阮君	女	2003-02-10 11:24:55	1.75	西11舍731
07084407	许广	男	2004-05-25 00:50:17	1.79	南17舍421
02060427	红易斌	男	2001-08-09 03:22:25	1.86	北12舍119
08073840	寇仉器裕	男	2000-08-23 05:48:47	1.93	东6舍211
06088705	谷钰生	男	2002-10-06 11:09:35	1.65	西17舍535
04005217	东郭义	男	2000-06-22 02:10:15	1.55	南9舍139
04054892	凌礼菊	女	2002-10-18 21:47:43	1.75	西19舍524
05004799	宰父鸣	男	2000-10-24 06:57:04	1.67	西6舍827
02050950	纪玉澜	女	2000-01-25 15:03:22	1.78	北2舍732
07046144	姬康	男	2004-06-10 00:06:31	1.73	东8舍117
05093993	莫好融	女	2001-07-16 08:40:15	1.43	西12舍619
02010751	邱毓	女	2004-03-10 18:47:34	1.46	北7舍601
02004674	戴器丹	女	2000-04-17 12:34:33	1.44	西9舍608
05095933	明无眉	女	2001-11-09 02:06:53	1.5	北23舍629
04090642	赫连易竹	女	2001-01-20 08:55:13	1.44	北9舍638
07010338	茹孝以	男	2001-12-01 14:03:07	1.45	西22舍217
07037623	邱瑗	女	2001-03-06 15:40:38	1.6	西2舍731
02093174	邢仁鹏	男	2000-07-09 13:29:15	1.56	西23舍809
09070706	荀信	男	2003-08-31 02:37:52	1.43	东6舍301
07047965	刘清	男	2003-02-23 17:26:15	1.66	西14舍209
02096419	欧阳鸣	男	2001-12-28 11:47:25	1.75	西12舍412
07026874	殴卡菲	女	2000-07-07 23:19:10	1.69	北5舍112
07007032	卜信志	男	2002-05-24 19:32:46	1.7	北15舍737
06035200	俞贵	男	2000-02-19 02:57:23	1.78	南17舍525
06091032	弘泰	男	2003-03-27 00:09:57	1.85	北13舍328
04088105	封文	男	2001-04-20 16:57:32	1.78	东15舍507
05061591	程爱	女	2002-06-26 13:10:20	1.62	西7舍637
06062588	米庆	男	2000-11-23 07:57:16	1.86	北23舍821
07060025	戈被斌	男	2000-04-20 17:15:15	1.49	南1舍222
09003852	步玉致	男	2002-11-27 23:15:37	1.46	西1舍527
05000526	盛林	男	2003-06-21 18:57:41	1.64	西14舍706
07034549	熊永	男	2004-02-01 14:57:21	1.98	南18舍711
09028801	缪山	男	2003-08-18 13:00:33	1.41	南13舍108
06012703	良拓珍	女	2003-04-23 05:19:29	1.73	北19舍624
05073183	芮新	男	2002-11-30 01:29:43	1.75	西21舍923
02036242	焦元	男	2004-12-13 04:32:53	1.62	西20舍719
08057396	木巫诚	男	2000-11-15 22:36:27	1.63	北12舍406
06075085	程旭	男	2004-10-04 23:16:43	1.71	南16舍539
09071017	江清	男	2003-09-01 00:25:43	1.56	北10舍125
09003507	韩友达	男	2000-10-18 23:22:27	1.86	西2舍608
08069030	诸妹	女	2000-05-05 10:50:39	1.73	南20舍119
04063983	应柔	女	2001-11-08 15:19:25	1.52	南15舍501
05092495	詹豪	男	2004-04-18 05:53:17	1.61	东8舍607
07030810	宗政元	男	2002-06-06 03:14:32	1.59	东13舍822
06093111	茅奇	男	2001-01-03 23:44:50	1.67	东6舍226
05063379	危器冠	男	2002-05-05 07:01:10	1.46	东9舍936
06080054	骆纯	女	2003-03-15 06:00:34	1.48	南23舍739
07031099	俞友影	女	2000-09-25 13:01:17	1.83	西23舍604
06065986	梅礼林	男	2000-10-24 09:04:26	1.97	南10舍231
08037730	季智萍	女	2003-07-11 06:07:41	1.48	南7舍332
06049319	衡义厚	男	2003-12-07 21:02:45	1.57	北14舍439
05094042	杜电健	男	2004-12-29 13:31:44	1.91	东14舍905
09089824	詹伯	男	2001-12-06 16:49:05	1.51	东18舍217
08071623	闾丘琰	女	2002-05-12 18:55:09	1.75	西5舍932
04024897	于单礼云	女	2002-05-23 11:03:49	1.47	南13舍808
04071163	詹晨	男	2002-10-15 04:12:48	1.72	南19舍631
05053108	潘华	女	2000-05-05 02:53:27	1.47	东7舍109
04005276	石易勤	女	2001-06-10 04:59:40	1.5	东25舍738
05015068	富涛	男	2002-07-08 08:58:07	1.64	西16舍611
05078129	戈笑素	女	2003-06-11 07:09:34	1.89	西24舍808
02028467	夏被茂	男	2001-03-08 02:36:00	1.41	东2舍825
04000087	宣子	男	2003-01-13 04:55:36	1.45	北9舍123
08008140	金厚	男	2002-07-15 17:48:56	1.97	西5舍136
07016309	伍器之	男	2002-03-06 01:42:53	1.76	东9舍406
08025664	熊贝芸	女	2002-10-12 07:37:55	1.55	东17舍603
07018772	宁智康	男	2000-10-13 23:25:52	1.78	西10舍711
07057401	邱怡	女	2001-07-10 12:11:12	1.92	西21舍309
02041121	水玉艺	女	2000-07-10 14:11:26	1.5	北4舍236
02030520	黄琦	女	2004-09-28 05:59:43	1.72	西22舍721
05038522	毛九成	男	2004-02-11 18:14:41	1.56	东7舍114
05012878	华世	男	2000-12-25 14:15:17	1.6	东17舍727
07014212	关信菲	女	2002-01-15 16:30:46	1.94	东10舍424
06071697	靳姣	女	2001-10-13 18:49:40	1.56	北17舍536
07046511	郎无昭	女	2003-05-21 08:34:46	1.52	南8舍337
08066672	康被昭	女	2003-08-23 18:51:55	1.43	南19舍722
05015074	米波	男	2000-11-23 00:06:40	1.87	西13舍501
09097198	盖元	男	2001-05-17 09:30:52	1.96	西10舍717
04061111	井无倩	女	2000-10-25 16:21:30	1.97	北17舍413
06007310	费滢	女	2004-08-01 18:04:56	1.61	南2舍338
02063301	霍器倩	女	2000-04-18 14:39:15	1.8	西11舍335
04083913	麻红	女	2002-10-11 09:18:00	1.44	南14舍233
04005003	陆加厚	男	2003-09-15 16:13:18	1.54	北10舍305
07032112	阮诚	男	2002-02-27 06:51:02	1.78	北11舍118
08079359	魏伟	男	2003-02-26 17:33:34	1.6	西7舍122
07028227	寇仉笑榕	男	2000-11-22 13:54:01	1.5	西3舍404
02048428	万贞	女	2001-06-09 07:41:06	1.41	东9舍528
06050335	上官被梅	女	2002-06-21 04:57:29	1.72	东21舍125
07041770	戚被浩	男	2001-11-01 21:32:44	1.94	北6舍809
06001004	戈和	男	2002-11-28 12:32:57	1.89	西5舍113
09018007	束志	男	2000-01-14 21:24:57	1.88	东15舍423
04013907	尚义欣	女	2002-11-04 05:54:20	1.52	东2舍422
07033517	郎锦	女	2004-09-25 19:29:56	1.61	南22舍137
07072321	曹钰苑	女	2001-03-01 05:21:03	1.46	北4舍926
06006469	荀中元	男	2000-01-10 22:23:53	1.71	北9舍932
02095323	任智华	女	2001-11-28 02:08:42	1.8	西16舍222
02017649	南宫娴	女	2000-06-08 11:01:55	1.87	东1舍931
08094927	红学	男	2004-09-17 03:22:27	1.94	南13舍116
04047740	隗胜	男	2002-01-13 04:16:05	1.74	西2舍613
09045000	谢梁	男	2001-12-28 18:29:16	1.75	南16舍739
02010809	陶好妍	女	2001-12-31 03:51:47	1.63	北15舍337
06040270	仇加斌	男	2004-11-03 12:59:23	1.51	西16舍217
07071113	林霭	女	2002-06-23 14:02:26	1.98	西13舍525
05092088	祝香	女	2002-12-03 08:47:55	1.67	西2舍725
07029761	魏上真	女	2000-04-02 16:25:37	1.76	西18舍832
08064082	滕器婉	女	2002-12-18 00:57:30	1.9	西8舍109
07098575	昌承	男	2004-04-05 00:30:45	1.9	南16舍734
08076155	娄凤	女	2000-09-02 00:01:43	1.95	西16舍208
07046471	平歌梁	男	2004-11-16 07:08:21	1.73	西23舍134
06083625	奚无琛	男	2001-11-06 12:08:29	1.87	南5舍712
09069613	芮玉瑗	女	2004-10-20 05:47:13	1.75	北13舍838
07045883	武礼泽	男	2003-01-15 13:25:30	1.6	西12舍422
05036050	麻莎	女	2000-12-13 11:58:56	1.63	东23舍436
08096040	居上育	女	2001-12-18 08:54:34	1.51	北18舍705
09085201	彭慧	女	2001-10-26 15:32:44	1.57	东25舍208
06061794	范玉梦	女	2003-08-18 23:02:22	2.0	南5舍724
07014090	淳于健	男	2002-08-26 20:32:17	1.69	西22舍119
09051401	万孝敬	男	2003-03-01 03:55:06	1.63	北1舍523
08008744	雷佳	女	2004-07-17 18:21:54	1.66	西17舍903
09079934	余钰玉	女	2000-11-15 06:09:12	1.51	南17舍725
07097457	皇甫九士	男	2000-10-19 10:19:35	1.64	北4舍136
04083919	纪昌	男	2002-10-23 02:34:14	1.42	西1舍325
02081890	弓马壮	男	2003-04-05 10:07:03	1.52	西19舍631
06045653	凤航	男	2002-03-06 04:52:29	1.48	北9舍636
05041595	冀莺	女	2001-05-20 22:29:38	1.51	东14舍838
05040866	滕中薇	女	2004-02-15 02:47:07	1.41	北9舍234
05081327	苍功	男	2002-01-12 08:45:00	1.64	东21舍908
07053585	毛波	男	2001-01-15 06:39:25	1.52	南1舍408
08054147	阮玉安	男	2000-11-24 09:51:51	1.64	南21舍511
05017533	明龙	男	2000-12-24 14:53:07	1.84	东22舍402
05030726	计卡保	男	2003-08-29 05:19:24	1.5	东6舍428
09046091	闫玉琬	女	2001-12-15 11:44:58	1.78	南14舍139
04007092	苏卡裕	男	2004-11-12 02:27:41	1.62	北22舍537
08045098	蔡中玉	女	2003-05-04 19:56:13	1.81	南4舍102
07037405	闻超	男	2001-01-12 04:50:19	1.47	东1舍123
08055723	幸加贞	女	2004-01-12 00:00:21	1.94	南16舍331
02062261	云九峰	男	2003-11-20 00:13:22	1.81	南14舍106
04057973	陈涛	男	2004-04-30 00:00:08	1.52	北13舍331
04003356	驷公智超	男	2001-06-30 04:51:37	1.81	西13舍835
09042804	邬茗	女	2000-12-18 03:46:58	1.66	北18舍901
05000561	项孝燕	女	2000-09-19 20:34:59	1.67	东9舍508
09070896	东方琦	女	2002-01-23 18:19:23	1.71	西20舍202
08015754	贾梁	男	2002-12-19 21:14:28	1.52	东10舍403
08016739	乐器航	男	2000-06-30 10:51:42	1.79	东21舍105
09033620	靳裕	男	2002-04-08 03:30:24	1.9	西16舍815
06014898	冀玉馨	女	2002-10-06 05:41:27	1.48	南23舍707
06073486	金中雁	女	2000-10-24 11:18:33	1.92	北22舍628
09030118	巴好梅	女	2004-06-17 20:31:07	1.82	南19舍513
09009177	李笑超	男	2001-04-29 20:37:15	1.83	西23舍831
06047041	诸风	男	2003-06-06 11:14:12	1.75	西6舍632
05093165	温忠澜	女	2004-02-12 12:08:13	1.93	西15舍932
02042026	蒋玉嘉	女	2000-05-11 13:36:55	1.72	西8舍933
02094712	裴信澜	女	2001-07-25 10:23:29	1.57	西15舍132
07079974	苏荔	女	2000-12-21 21:41:54	1.55	北16舍309
05021195	冀飘	女	2003-09-22 17:25:53	1.64	北19舍125
